family,seed,policy,violation_area,breach_days,recovery_days,total_reduction,healthy_reduction,terminal_equity,maximum_drawdown,false_action_days
liquidity_drain,30040,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,115.54565889722362,-0.1158781465086337,0
liquidity_drain,30040,vol_target,0.0,0,0,205.80589691598192,205.80589691598192,107.01344107737374,-0.03782051199712577,6
liquidity_drain,30040,liquidate,0.14459459459459467,1,1,216.0,180.0,116.81796716688015,-0.03782051199712577,0
liquidity_drain,30040,immune,0.14459459459459467,1,1,44.518499999999996,21.118499999999997,114.17797603273786,-0.14421458384815644,2
liquidity_drain,30041,none,15.146917578735845,90,90,0.0,0.0,117.50691259130669,-0.07851943028483754,0
liquidity_drain,30041,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,114.82430843857132,-0.06715246961076138,0
liquidity_drain,30041,vol_target,0.0,0,0,239.86565192020615,239.79353371475682,107.75212679948214,-0.04074659515063073,15
liquidity_drain,30041,liquidate,0.14459459459459467,1,1,216.0,180.0,109.90370516396118,-0.04074659515063073,0
liquidity_drain,30041,immune,0.14459459459459467,1,1,59.5,40.0,113.4481068006355,-0.06836179815631738,2
liquidity_drain,30042,none,15.191736700815547,90,90,0.0,0.0,88.20037331861873,-0.2623759168668204,0
liquidity_drain,30042,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,88.26701238819356,-0.2433380780132518,0
liquidity_drain,30042,vol_target,0.0,0,0,231.1381296715217,231.1381296715217,102.16327734572093,-0.0482616393358829,11
liquidity_drain,30042,liquidate,0.14459459459459467,1,1,216.0,180.0,90.57833424472389,-0.1683510810222023,0
liquidity_drain,30042,immune,0.14459459459459467,1,1,44.518499999999996,10.829999999999998,89.22748123298477,-0.2465430415296631,2
liquidity_drain,30043,none,15.146917578735845,90,90,0.0,0.0,98.0914168735062,-0.11295800077621898,0
liquidity_drain,30043,proportional,0.1575237763563313,4,1,63.57794625000001,52.98162187500001,98.24843676370783,-0.11295800077621898,0
