family,seed,policy,violation_area,breach_days,recovery_days,total_reduction,healthy_reduction,terminal_equity,maximum_drawdown,false_action_days
benign_volatility,30022,early_proportional,0.0,0,0,44.5185,44.5185,81.81789685123404,-0.3514200473964262,4
benign_volatility,30022,early_targeted,0.0,0,0,34.23,34.23,83.72086041524999,-0.34471643340972735,3
benign_volatility,30023,breach_proportional,0.034729612857687275,2,1,44.5185,44.5185,72.48366584426883,-0.3456155034799725,0
benign_volatility,30023,breach_targeted,0.016945935077673724,2,1,44.518499999999996,44.518499999999996,73.23164481636938,-0.34331273051733135,0
benign_volatility,30023,early_proportional,0.014373885387408691,1,1,54.292575000000014,54.292575000000014,72.16734571884778,-0.3456684777914296,3
benign_volatility,30023,early_targeted,0.014373885387408691,1,1,63.57794625,63.57794625,68.52842285640233,-0.38246038353331235,4
benign_volatility,30024,breach_proportional,0.08796478344033387,2,4,44.5185,44.5185,107.65239826422551,-0.2878306717340905,0
benign_volatility,30024,breach_targeted,0.11392514634414841,2,4,44.518499999999996,44.518499999999996,110.97665861980815,-0.29387228468432103,0
benign_volatility,30024,early_proportional,0.0,0,0,34.22999999999999,34.22999999999999,109.8004722164133,-0.2855264929688621,3
benign_volatility,30024,early_targeted,0.0,0,0,34.23,34.23,109.3282226872052,-0.286111792296863,3
benign_volatility,30025,breach_proportional,0.3698311375990979,4,14,80.77909649062502,80.77909649062502,78.31779966663431,-0.43242802874312125,0
benign_volatility,30025,breach_targeted,0.2845952420895488,4,14,80.779096490625,80.779096490625,76.39669569552115,-0.4206925331862009,0
benign_volatility,30025,early_proportional,0.0002445070237446778,1,1,80.77909649062502,80.77909649062502,78.91458452867566,-0.4264898658046332,6
benign_volatility,30025,early_targeted,0.0007690018260952947,2,1,80.779096490625,80.779096490625,77.08374170125154,-0.415912480505104,4
benign_volatility,30026,breach_proportional,0.0,0,0,0.0,0.0,149.59903148093784,-0.17752647798833965,0
benign_volatility,30026,breach_targeted,0.0,0,0,0.0,0.0,149.59903148093784,-0.17752647798833965,0
benign_volatility,30026,early_proportional,0.0,0,0,0.0,0.0,149.59903148093784,-0.17752647798833965,0
benign_volatility,30026,early_targeted,0.0,0,0,0.0,0.0,149.59903148093784,-0.17752647798833965,0
benign_volatility,30027,breach_proportional,0.0,0,0,0.0,0.0,111.95423915806782,-0.18374810643700823,0
benign_volatility,30027,breach_targeted,0.0,0,0,0.0,0.0,111.95423915806782,-0.18374810643700823,0
benign_volatility,30027,early_proportional,0.0,0,0,0.0,0.0,111.95423915806782,-0.18374810643700823,0
benign_volatility,30027,early_targeted,0.0,0,0,0.0,0.0,111.95423915806782,-0.18374810643700823,0
benign_volatility,30028,breach_proportional,0.005077293405465255,1,1,23.39999999999999,23.39999999999999,80.6867430458028,-0.27392630077300517,0
benign_volatility,30028,breach_targeted,0.005077293405465255,1,1,23.4,23.4,79.91718430593754,-0.2792255499697719,0
benign_volatility,30028,early_proportional,0.0,0,0,23.39999999999999,23.39999999999999,80.73425795091082,-0.27348294528549744,2
benign_volatility,30028,early_targeted,0.0,0,0,23.4,23.4,82.13077194085052,-0.2686542800226257,2
benign_volatility,30029,breach_proportional,0.0,0,0,0.0,0.0,107.63465901709009,-0.1726404487452432,0
benign_volatility,30029,breach_targeted,0.0,0,0,0.0,0.0,107.63465901709009,-0.1726404487452432,0
benign_volatility,30029,early_proportional,0.0,0,0,0.0,0.0,107.63465901709009,-0.1726404487452432,0
benign_volatility,30029,early_targeted,0.0,0,0,0.0,0.0,107.63465901709009,-0.1726404487452432,0
benign_volatility,30030,breach_proportional,0.0,0,0,0.0,0.0,101.57118889550404,-0.2124181339475898,0
benign_volatility,30030,breach_targeted,0.0,0,0,0.0,0.0,101.57118889550404,-0.2124181339475898,0
benign_volatility,30030,early_proportional,0.0,0,0,0.0,0.0,101.57118889550404,-0.2124181339475898,0
benign_volatility,30030,early_targeted,0.0,0,0,0.0,0.0,101.57118889550404,-0.2124181339475898,0
benign_volatility,30031,breach_proportional,0.0,0,0,0.0,0.0,119.61274794120956,-0.16333566008105627,0
benign_volatility,30031,breach_targeted,0.0,0,0,0.0,0.0,119.61274794120956,-0.16333566008105627,0
benign_volatility,30031,early_proportional,0.0,0,0,0.0,0.0,119.61274794120956,-0.16333566008105627,0
benign_volatility,30031,early_targeted,0.0,0,0,0.0,0.0,119.61274794120956,-0.16333566008105627,0
benign_volatility,30032,breach_proportional,0.0,0,0,0.0,0.0,121.4474324224237,-0.24610070315796317,0
benign_volatility,30032,breach_targeted,0.0,0,0,0.0,0.0,121.4474324224237,-0.24610070315796317,0
benign_volatility,30032,early_proportional,0.0,0,0,0.0,0.0,121.4474324224237,-0.24610070315796317,0
benign_volatility,30032,early_targeted,0.0,0,0,0.0,0.0,121.4474324224237,-0.24610070315796317,0
benign_volatility,30033,breach_proportional,0.3872683144399325,2,3,54.292575000000014,54.292575000000014,68.64746642919255,-0.36799117614165444,0
benign_volatility,30033,breach_targeted,0.2985210386122201,2,1,54.292575,54.292575,70.14327501211781,-0.34762557886357315,0
benign_volatility,30033,early_proportional,0.18192288212346064,2,3,54.292575000000014,54.292575000000014,69.13861277751064,-0.36318217695975197,1
benign_volatility,30033,early_targeted,0.11943955831219011,2,3,54.292575,54.292575,71.56806172877002,-0.3370458817902059,1
benign_volatility,30034,breach_proportional,0.0,0,0,0.0,0.0,114.55424374463409,-0.16177273408155046,0
benign_volatility,30034,breach_targeted,0.0,0,0,0.0,0.0,114.55424374463409,-0.16177273408155046,0
benign_volatility,30034,early_proportional,0.0,0,0,0.0,0.0,114.55424374463409,-0.16177273408155046,0
benign_volatility,30034,early_targeted,0.0,0,0,0.0,0.0,114.55424374463409,-0.16177273408155046,0
benign_volatility,30035,breach_proportional,0.22688316922443175,2,1,54.292575000000014,54.292575000000014,78.94458023374341,-0.3292684516448722,0
benign_volatility,30035,breach_targeted,0.061076690199228345,2,1,44.518499999999996,44.518499999999996,84.09232375727606,-0.3166629822311502,0
benign_volatility,30035,early_proportional,0.0,0,0,44.5185,44.5185,80.02490762991344,-0.3247132963138203,4
